,episode,id,depart_sec,arrival_sec,duration_sec,wait_step,wait_sec
920,1,f_2_4.17,662.00,1197.00,535.00,21,156.00
921,1,f_3_0.1,906.00,1197.00,291.00,13,57.00
922,1,f_2_4.76,909.00,1198.00,289.00,13,60.00
923,1,f_3_1.11,961.00,1198.00,237.00,10,65.00
924,1,f_3_9.12,1056.00,1198.00,142.00,5,67.00
925,1,f_3_0.2,911.00,1199.00,288.00,10,54.00
926,1,f_2_5.5,619.00,1200.00,581.00,20,171.00
927,1,f_3_1.12,966.00,1200.00,234.00,12,61.00
928,1,f_3_9.13,1069.00,1200.00,131.00,4,56.00
929,1,f_2_4.79,921.00,1201.00,280.00,13,53.00
930,1,f_3_0.3,917.00,1202.00,285.00,12,52.00
931,1,f_3_1.13,971.00,1202.00,231.00,12,47.00
932,1,f_3_9.14,1082.00,1202.00,120.00,3,42.00
933,1,f_2_3.42,753.00,1203.00,450.00,22,100.00
934,1,f_3_9.15,1095.00,1203.00,108.00,2,30.00
935,1,f_3_0.13,971.00,1204.00,233.00,8,39.00
936,1,f_3_7.9,1096.00,1204.00,108.00,2,11.00
937,1,f_3_10.16,1108.00,1204.00,96.00,3,12.00
938,1,f_2_3.44,760.00,1205.00,445.00,18,93.00
939,1,f_2_5.70,855.00,1205.00,350.00,15,65.00
940,1,f_2_3.43,757.00,1209.00,452.00,17,103.00
941,1,f_3_11.18,1134.00,1209.00,75.00,2,10.00
942,1,f_2_3.45,764.00,1210.00,446.00,17,89.00
943,1,f_3_6.8,1074.00,1211.00,137.00,4,25.00
944,1,f_2_4.20,673.00,1212.00,539.00,22,146.00
945,1,f_2_5.7,626.00,1213.00,587.00,18,162.00
946,1,f_3_4.3,959.00,1213.00,254.00,11,51.00
947,1,f_2_4.80,926.00,1215.00,289.00,13,49.00
948,1,f_2_4.81,930.00,1216.00,286.00,13,52.00
949,1,f_2_3.69,851.00,1217.00,366.00,10,31.00
950,1,f_3_0.14,977.00,1217.00,240.00,7,23.00
951,1,f_2_2.48,891.00,1218.00,327.00,14,63.00
952,1,f_3_1.14,977.00,1218.00,241.00,12,56.00
953,1,f_3_4.1,941.00,1219.00,278.00,11,50.00
954,1,f_3_0.15,982.00,1219.00,237.00,8,32.00
955,1,f_2_5.71,859.00,1220.00,361.00,15,73.00
956,1,f_3_1.15,982.00,1220.00,238.00,12,58.00
957,1,f_3_0.4,922.00,1221.00,299.00,14,58.00
958,1,f_3_1.16,988.00,1221.00,233.00,11,54.00
959,1,f_2_5.50,782.00,1222.00,440.00,21,97.00
960,1,f_3_0.5,928.00,1223.00,295.00,13,47.00
961,1,f_3_11.19,1147.00,1223.00,76.00,2,8.00
962,1,f_2_3.13,648.00,1224.00,576.00,27,224.00
963,1,f_3_1.17,993.00,1224.00,231.00,9,47.00
964,1,f_2_3.16,659.00,1227.00,568.00,25,206.00
965,1,f_3_8.10,1117.00,1227.00,110.00,1,2.00
966,1,f_3_11.20,1160.00,1228.00,68.00,1,4.00
967,1,f_2_2.49,897.00,1229.00,332.00,15,69.00
968,1,f_3_5.4,914.00,1229.00,315.00,12,54.00
969,1,f_3_2.0,900.00,1231.00,331.00,16,67.00
970,1,f_3_5.6,920.00,1231.00,311.00,11,56.00
971,1,f_2_3.70,855.00,1233.00,378.00,13,50.00
972,1,f_3_4.2,947.00,1233.00,286.00,13,65.00
973,1,f_3_5.7,923.00,1234.00,311.00,9,44.00
974,1,f_3_4.4,960.00,1235.00,275.00,11,53.00
975,1,f_3_0.6,933.00,1236.00,303.00,12,47.00
976,1,f_3_1.18,999.00,1236.00,237.00,11,55.00
977,1,f_3_4.12,995.00,1237.00,242.00,10,37.00
978,1,f_2_5.51,786.00,1238.00,452.00,17,90.00
979,1,f_3_7.10,1117.00,1238.00,121.00,2,5.00
980,1,f_3_4.5,963.00,1239.00,276.00,10,49.00
981,1,f_3_1.19,1004.00,1239.00,235.00,11,46.00
982,1,f_3_8.11,1139.00,1240.00,101.00,2,8.00
983,1,f_3_1.20,1010.00,1241.00,231.00,9,39.00
984,1,f_2_3.46,768.00,1242.00,474.00,20,129.00
985,1,f_2_5.52,790.00,1242.00,452.00,16,88.00
986,1,f_3_1.21,1015.00,1243.00,228.00,8,35.00
987,1,f_2_3.47,771.00,1244.00,473.00,19,111.00
988,1,f_2_5.53,793.00,1245.00,452.00,11,67.00
989,1,f_3_11.21,1173.00,1245.00,72.00,2,6.00
990,1,f_3_5.8,927.00,1248.00,321.00,10,47.00
991,1,f_3_10.17,1121.00,1248.00,127.00,3,52.00
992,1,f_3_4.13,999.00,1249.00,250.00,11,41.00
993,1,f_3_4.6,966.00,1250.00,284.00,12,46.00
994,1,f_3_10.18,1134.00,1250.00,116.00,2,42.00
995,1,f_3_4.7,970.00,1252.00,282.00,13,50.00
996,1,f_3_0.16,988.00,1252.00,264.00,10,57.00
997,1,f_3_9.16,1108.00,1253.00,145.00,3,58.00
998,1,f_2_5.3,611.00,1254.00,643.00,26,220.00
999,1,f_3_4.8,980.00,1254.00,274.00,11,47.00
1000,1,f_3_9.17,1121.00,1254.00,133.00,3,65.00
1001,1,f_3_1.22,1021.00,1256.00,235.00,10,50.00
1002,1,f_2_3.48,775.00,1259.00,484.00,19,124.00
1003,1,f_3_1.23,1026.00,1259.00,233.00,9,40.00
1004,1,f_2_5.9,633.00,1260.00,627.00,22,183.00
1005,1,f_3_1.24,1031.00,1261.00,230.00,10,36.00
1006,1,f_3_11.22,1186.00,1262.00,76.00,2,6.00
1007,1,f_3_1.25,1037.00,1263.00,226.00,9,30.00
1008,1,f_3_11.23,1199.00,1263.00,64.00,1,3.00
1009,1,f_2_3.78,884.00,1264.00,380.00,19,99.00
1010,1,f_3_7.11,1139.00,1264.00,125.00,3,18.00
1011,1,f_2_3.79,888.00,1265.00,377.00,18,95.00
1012,1,f_2_3.72,862.00,1267.00,405.00,15,76.00
1013,1,f_2_3.71,859.00,1268.00,409.00,15,68.00
1014,1,f_3_4.10,985.00,1268.00,283.00,11,48.00
1015,1,f_3_0.17,993.00,1268.00,275.00,8,39.00
1016,1,f_3_0.7,939.00,1270.00,331.00,13,62.00
1017,1,f_3_4.18,1017.00,1270.00,253.00,10,40.00
1018,1,f_3_4.9,984.00,1271.00,287.00,10,43.00
1019,1,f_3_6.9,1096.00,1271.00,175.00,3,75.00
1020,1,f_3_5.10,933.00,1273.00,340.00,13,60.00
1021,1,f_3_4.11,988.00,1273.00,285.00,9,35.00
1022,1,f_3_10.19,1147.00,1273.00,126.00,3,52.00
1023,1,f_4_11.0,1200.00,1273.00,73.00,2,9.00
1024,1,f_2_3.49,779.00,1274.00,495.00,20,120.00
1025,1,f_3_4.14,1001.00,1274.00,273.00,10,29.00
1026,1,f_3_10.20,1160.00,1275.00,115.00,3,43.00
1027,1,f_3_2.1,906.00,1276.00,370.00,19,121.00
1028,1,f_3_4.15,1006.00,1276.00,270.00,8,23.00
1029,1,f_3_5.9,930.00,1277.00,347.00,16,63.00
1030,1,f_3_10.21,1173.00,1277.00,104.00,4,36.00
1031,1,f_2_3.80,891.00,1278.00,387.00,19,121.00
1032,1,f_3_10.22,1186.00,1278.00,92.00,1,16.00
1033,1,f_3_4.16,1011.00,1279.00,268.00,9,21.00
1034,1,f_2_5.6,622.00,1280.00,658.00,21,190.00
1035,1,f_3_8.12,1161.00,1281.00,120.00,2,8.00
1036,1,f_3_7.12,1161.00,1282.00,121.00,2,15.00
1037,1,f_3_1.26,1042.00,1283.00,241.00,12,51.00
1038,1,f_3_0.8,944.00,1287.00,343.00,16,85.00
1039,1,f_2_3.50,782.00,1288.00,506.00,21,136.00
1040,1,f_3_9.18,1134.00,1288.00,154.00,5,77.00
1041,1,f_3_10.23,1199.00,1288.00,89.00,3,14.00
1042,1,f_4_11.1,1205.00,1288.00,83.00,2,12.00
1043,1,f_3_9.19,1147.00,1289.00,142.00,6,60.00
1044,1,f_2_3.51,786.00,1291.00,505.00,20,124.00
1045,1,f_3_1.27,1048.00,1292.00,244.00,10,43.00
1046,1,f_4_11.2,1210.00,1292.00,82.00,2,10.00
1047,1,f_2_5.10,637.00,1294.00,657.00,16,201.00
1048,1,f_3_4.17,1013.00,1294.00,281.00,10,29.00
1049,1,f_3_1.28,1053.00,1294.00,241.00,10,40.00
1050,1,f_2_3.81,895.00,1295.00,400.00,20,111.00
1051,1,f_3_4.19,1022.00,1295.00,273.00,10,33.00
1052,1,f_3_1.29,1059.00,1296.00,237.00,10,46.00
1053,1,f_3_8.13,1182.00,1296.00,114.00,3,14.00
1054,1,f_3_4.20,1025.00,1297.00,272.00,7,24.00
1055,1,f_3_4.24,1031.00,1298.00,267.00,7,22.00
1056,1,f_3_9.20,1160.00,1298.00,138.00,7,53.00
1057,1,f_4_11.3,1215.00,1298.00,83.00,3,14.00
1058,1,f_4_11.4,1220.00,1301.00,81.00,3,8.00
1059,1,f_4_10.0,1200.00,1303.00,103.00,4,23.00
1060,1,f_4_11.5,1225.00,1303.00,78.00,3,3.00
1061,1,f_2_3.18,666.00,1304.00,638.00,27,204.00
1062,1,f_3_5.11,937.00,1304.00,367.00,16,61.00
1063,1,f_4_10.1,1205.00,1305.00,100.00,4,18.00
1064,1,f_4_11.6,1230.00,1305.00,75.00,1,1.00
1065,1,f_3_0.9,950.00,1306.00,356.00,16,92.00
1066,1,f_3_1.30,1064.00,1306.00,242.00,13,56.00
1067,1,f_4_10.2,1210.00,1306.00,96.00,4,13.00
1068,1,f_4_10.3,1215.00,1308.00,93.00,4,17.00
1069,1,f_3_3.0,900.00,1309.00,409.00,21,112.00
1070,1,f_3_0.18,999.00,1309.00,310.00,10,82.00
1071,1,f_3_1.31,1070.00,1309.00,239.00,11,46.00
1072,1,f_3_0.19,1004.00,1311.00,307.00,11,83.00
1073,1,f_3_1.32,1075.00,1311.00,236.00,9,43.00
1074,1,f_4_11.7,1235.00,1311.00,76.00,4,11.00
1075,1,f_3_4.22,1030.00,1313.00,283.00,8,38.00
1076,1,f_3_7.13,1182.00,1313.00,131.00,2,15.00
1077,1,f_3_0.10,955.00,1314.00,359.00,13,74.00
1078,1,f_3_4.21,1028.00,1314.00,286.00,9,40.00
1079,1,f_3_1.33,1081.00,1314.00,233.00,10,35.00
1080,1,f_3_4.23,1031.00,1317.00,286.00,9,36.00
1081,1,f_2_3.52,790.00,1318.00,528.00,22,138.00
1082,1,f_3_5.12,940.00,1319.00,379.00,16,60.00
1083,1,f_3_4.25,1035.00,1319.00,284.00,8,33.00
1084,1,f_2_3.53,793.00,1320.00,527.00,21,123.00
1085,1,f_3_1.34,1086.00,1321.00,235.00,8,37.00
1086,1,f_3_1.35,1091.00,1323.00,232.00,8,27.00
1087,1,f_4_10.4,1220.00,1323.00,103.00,4,19.00
1088,1,f_2_3.82,899.00,1325.00,426.00,23,117.00
1089,1,f_4_10.5,1225.00,1325.00,100.00,3,14.00
1090,1,f_3_9.21,1173.00,1326.00,153.00,6,64.00
1091,1,f_4_7.0,1200.00,1326.00,126.00,3,24.00
1092,1,f_4_10.6,1230.00,1327.00,97.00,3,15.00
1093,1,f_3_9.22,1186.00,1328.00,142.00,5,54.00
1094,1,f_3_4.26,1039.00,1329.00,290.00,10,37.00
1095,1,f_3_9.23,1199.00,1329.00,130.00,5,41.00
1096,1,f_4_7.1,1209.00,1329.00,120.00,3,15.00
1097,1,f_4_10.7,1235.00,1329.00,94.00,2,5.00
1098,1,f_3_4.31,1051.00,1331.00,280.00,9,39.00
1099,1,f_3_4.30,1050.00,1332.00,282.00,11,35.00
1100,1,f_4_8.0,1200.00,1332.00,132.00,3,13.00
1101,1,f_4_8.1,1209.00,1333.00,124.00,3,12.00
1102,1,f_4_11.8,1239.00,1333.00,94.00,3,18.00
1103,1,f_3_5.13,943.00,1334.00,391.00,16,65.00
1104,1,f_3_4.29,1049.00,1334.00,285.00,9,27.00
1105,1,f_2_3.54,797.00,1335.00,538.00,22,139.00
1106,1,f_3_1.36,1097.00,1335.00,238.00,8,45.00
1107,1,f_4_11.9,1244.00,1335.00,91.00,3,17.00
1108,1,f_3_2.2,911.00,1336.00,425.00,22,122.00
1109,1,f_3_5.14,946.00,1336.00,390.00,17,71.00
1110,1,f_3_0.11,961.00,1338.00,377.00,15,94.00
1111,1,f_4_10.8,1239.00,1338.00,99.00,3,12.00
1112,1,f_4_10.9,1244.00,1339.00,95.00,3,12.00
1113,1,f_3_0.12,966.00,1340.00,374.00,18,92.00
1114,1,f_4_10.10,1249.00,1341.00,92.00,3,13.00
1115,1,f_3_6.10,1117.00,1342.00,225.00,4,101.00
1116,1,f_3_3.2,907.00,1343.00,436.00,25,114.00
1117,1,f_4_10.11,1254.00,1343.00,89.00,3,9.00
1118,1,f_4_11.10,1249.00,1344.00,95.00,5,21.00
1119,1,f_2_3.73,866.00,1345.00,479.00,20,100.00
1120,1,f_4_7.2,1217.00,1345.00,128.00,4,31.00
1121,1,f_2_3.74,870.00,1346.00,476.00,20,105.00
1122,1,f_3_6.11,1139.00,1347.00,208.00,3,78.00
1123,1,f_4_7.3,1225.00,1349.00,124.00,3,14.00
1124,1,f_2_5.8,630.00,1350.00,720.00,26,236.00
1125,1,f_3_4.28,1048.00,1350.00,302.00,10,34.00
1126,1,f_3_1.37,1102.00,1352.00,250.00,7,59.00
1127,1,f_4_8.2,1217.00,1352.00,135.00,3,16.00
1128,1,f_4_7.4,1233.00,1352.00,119.00,3,13.00
1129,1,f_2_3.55,800.00,1354.00,554.00,21,136.00
1130,1,f_3_1.38,1108.00,1354.00,246.00,8,57.00
1131,1,f_4_8.3,1225.00,1354.00,129.00,3,12.00
1132,1,f_3_4.27,1046.00,1355.00,309.00,9,44.00
1133,1,f_3_1.39,1113.00,1355.00,242.00,7,43.00
1134,1,f_3_2.3,917.00,1356.00,439.00,23,118.00
1135,1,f_3_0.20,1010.00,1357.00,347.00,13,105.00
1136,1,f_3_3.1,904.00,1358.00,454.00,25,100.00
1137,1,f_3_1.40,1122.00,1358.00,236.00,7,37.00
1138,1,f_4_10.12,1259.00,1358.00,99.00,3,14.00
1139,1,f_3_0.21,1015.00,1359.00,344.00,13,100.00
1140,1,f_3_6.12,1161.00,1359.00,198.00,3,59.00
1141,1,f_3_6.13,1182.00,1361.00,179.00,2,43.00
1142,1,f_4_11.11,1254.00,1362.00,108.00,4,23.00
1143,1,f_3_2.24,1031.00,1363.00,332.00,14,54.00
1144,1,f_4_6.0,1200.00,1363.00,163.00,3,33.00
1145,1,f_3_5.15,950.00,1364.00,414.00,16,97.00
1146,1,f_4_8.4,1233.00,1365.00,132.00,3,27.00
1147,1,f_4_11.12,1259.00,1365.00,106.00,4,24.00
1148,1,f_4_7.5,1241.00,1367.00,126.00,2,15.00
1149,1,f_3_4.32,1051.00,1368.00,317.00,9,45.00
1150,1,f_4_8.5,1241.00,1369.00,128.00,3,14.00
1151,1,f_4_7.6,1249.00,1369.00,120.00,2,16.00
1152,1,f_3_4.33,1055.00,1370.00,315.00,10,46.00
1153,1,f_4_7.7,1257.00,1370.00,113.00,3,14.00
1154,1,f_3_1.42,1134.00,1371.00,237.00,9,48.00
1155,1,f_4_6.1,1209.00,1371.00,162.00,5,40.00
1156,1,f_4_6.2,1217.00,1373.00,156.00,5,32.00
1157,1,f_4_10.13,1264.00,1373.00,109.00,4,20.00
1158,1,f_4_11.13,1264.00,1373.00,109.00,6,28.00
1159,1,f_4_10.14,1269.00,1375.00,106.00,5,14.00
1160,1,f_3_1.41,1134.00,1376.00,242.00,7,40.00
1161,1,f_3_2.25,1037.00,1378.00,341.00,16,50.00
1162,1,f_3_5.16,953.00,1379.00,426.00,18,97.00
1163,1,f_2_0.44,867.00,1380.00,513.00,17,222.00
1164,1,f_4_4.5,1231.00,1380.00,149.00,7,24.00
1165,1,f_4_7.8,1265.00,1381.00,116.00,2,8.00
1166,1,f_3_4.40,1064.00,1383.00,319.00,12,51.00
1167,1,f_4_10.15,1273.00,1383.00,110.00,4,20.00
1168,1,f_2_3.56,804.00,1385.00,581.00,23,187.00
1169,1,f_4_10.16,1278.00,1385.00,107.00,4,17.00
1170,1,f_4_6.3,1225.00,1386.00,161.00,6,34.00
1171,1,f_4_7.9,1273.00,1386.00,113.00,0,0.00
1172,1,f_4_10.17,1283.00,1386.00,103.00,4,15.00
1173,1,f_3_3.3,910.00,1387.00,477.00,24,107.00
1174,1,f_4_10.18,1288.00,1388.00,100.00,3,12.00
1175,1,f_4_11.14,1269.00,1389.00,120.00,6,34.00
1176,1,f_3_5.17,956.00,1393.00,437.00,20,104.00
1177,1,f_4_9.0,1200.00,1393.00,193.00,7,103.00
1178,1,f_4_11.15,1273.00,1393.00,120.00,5,27.00
1179,1,f_3_4.39,1063.00,1394.00,331.00,20,66.00
1180,1,f_3_5.19,963.00,1395.00,432.00,18,108.00
1181,1,f_4_9.1,1205.00,1395.00,190.00,9,91.00
1182,1,f_2_0.45,873.00,1396.00,523.00,15,214.00
1183,1,f_3_4.38,1062.00,1396.00,334.00,15,50.00
1184,1,f_4_7.10,1282.00,1396.00,114.00,1,9.00
1185,1,f_3_2.26,1042.00,1398.00,356.00,13,72.00
1186,1,f_3_1.43,1138.00,1398.00,260.00,10,50.00
1187,1,f_4_7.11,1290.00,1398.00,108.00,0,0.00
1188,1,f_3_2.4,922.00,1400.00,478.00,26,130.00
1189,1,f_3_1.44,1142.00,1400.00,258.00,12,60.00
1190,1,f_3_2.5,928.00,1402.00,474.00,27,125.00
1191,1,f_3_1.45,1154.00,1402.00,248.00,10,45.00
1192,1,f_4_6.4,1233.00,1402.00,169.00,5,29.00
1193,1,f_4_6.5,1241.00,1404.00,163.00,6,22.00
1194,1,f_3_2.29,1059.00,1405.00,346.00,13,88.00
1195,1,f_3_1.46,1157.00,1406.00,249.00,13,73.00
1196,1,f_3_3.4,914.00,1407.00,493.00,25,116.00
1197,1,f_4_8.6,1249.00,1407.00,158.00,2,3.00
1198,1,f_4_11.16,1278.00,1407.00,129.00,5,37.00
1199,1,f_3_2.30,1064.00,1408.00,344.00,16,99.00
1200,1,f_4_11.17,1283.00,1408.00,125.00,7,37.00
1201,1,f_2_5.12,644.00,1409.00,765.00,25,265.00
1202,1,f_4_7.12,1298.00,1409.00,111.00,2,11.00
1203,1,f_3_4.36,1061.00,1413.00,352.00,20,51.00
1204,1,f_3_2.6,933.00,1416.00,483.00,24,113.00
1205,1,f_4_8.7,1257.00,1416.00,159.00,3,23.00
1206,1,f_3_4.35,1060.00,1418.00,358.00,17,58.00
1207,1,f_4_8.8,1265.00,1419.00,154.00,3,22.00
1208,1,f_3_4.43,1072.00,1420.00,348.00,15,51.00
1209,1,f_3_1.47,1169.00,1421.00,252.00,14,73.00
1210,1,f_4_11.18,1288.00,1421.00,133.00,7,34.00
1211,1,f_3_2.32,1075.00,1422.00,347.00,19,99.00
1212,1,f_4_6.6,1249.00,1422.00,173.00,6,36.00
1213,1,f_3_3.50,1064.00,1423.00,359.00,13,55.00
1214,1,f_3_1.48,1169.00,1423.00,254.00,13,63.00
1215,1,f_4_9.2,1210.00,1423.00,213.00,11,101.00
1216,1,f_4_8.9,1273.00,1423.00,150.00,2,14.00
1217,1,f_4_10.19,1293.00,1423.00,130.00,6,38.00
1218,1,f_3_5.18,959.00,1424.00,465.00,23,108.00
1219,1,f_4_9.3,1215.00,1424.00,209.00,10,94.00
1220,1,f_4_6.7,1257.00,1424.00,167.00,5,35.00
1221,1,f_4_11.19,1293.00,1424.00,131.00,5,25.00
1222,1,f_4_8.10,1282.00,1425.00,143.00,4,15.00
1223,1,f_4_11.20,1298.00,1425.00,127.00,5,29.00
1224,1,f_3_1.49,1172.00,1427.00,255.00,12,75.00
1225,1,f_4_11.21,1303.00,1427.00,124.00,6,31.00
1226,1,f_2_3.58,811.00,1429.00,618.00,29,207.00
1227,1,f_4_7.13,1306.00,1430.00,124.00,1,10.00
1228,1,f_4_7.14,1314.00,1432.00,118.00,2,6.00
1229,1,f_3_3.5,917.00,1433.00,516.00,24,116.00
1230,1,f_3_4.34,1059.00,1433.00,374.00,17,56.00
1231,1,f_3_4.37,1062.00,1434.00,372.00,16,51.00
1232,1,f_2_3.75,873.00,1435.00,562.00,16,269.00
1233,1,f_3_4.41,1068.00,1436.00,368.00,13,38.00
1234,1,f_3_3.53,1088.00,1436.00,348.00,13,60.00
1235,1,f_4_8.11,1290.00,1436.00,146.00,5,25.00
1236,1,f_3_4.42,1071.00,1438.00,367.00,12,42.00
1237,1,f_3_3.54,1092.00,1438.00,346.00,18,61.00
1238,1,f_4_8.12,1298.00,1438.00,140.00,4,18.00
1239,1,f_4_10.20,1298.00,1438.00,140.00,5,41.00
1240,1,f_2_5.15,655.00,1439.00,784.00,28,275.00
1241,1,f_4_6.8,1265.00,1439.00,174.00,7,48.00
1242,1,f_4_8.13,1306.00,1440.00,134.00,4,18.00
1243,1,f_4_11.22,1308.00,1442.00,134.00,6,28.00
1244,1,f_4_8.14,1314.00,1442.00,128.00,4,22.00
1245,1,f_4_7.15,1322.00,1443.00,121.00,2,7.00
1246,1,f_4_11.23,1312.00,1444.00,132.00,5,19.00
1247,1,f_4_7.16,1330.00,1444.00,114.00,1,5.00
1248,1,f_4_4.6,1233.00,1445.00,212.00,6,74.00
1249,1,f_4_11.24,1317.00,1446.00,129.00,5,26.00
1250,1,f_4_7.17,1338.00,1447.00,109.00,1,2.00
1251,1,f_3_4.44,1075.00,1448.00,373.00,11,44.00
1252,1,f_4_9.4,1220.00,1448.00,228.00,12,108.00
1253,1,f_4_6.9,1273.00,1448.00,175.00,5,37.00
1254,1,f_4_11.25,1322.00,1448.00,126.00,7,26.00
1255,1,f_3_4.51,1083.00,1450.00,367.00,12,40.00
1256,1,f_3_0.37,1102.00,1450.00,348.00,15,100.00
1257,1,f_4_9.5,1225.00,1450.00,225.00,10,95.00
1258,1,f_3_4.50,1082.00,1452.00,370.00,10,34.00
1259,1,f_3_0.38,1108.00,1452.00,344.00,14,92.00
1260,1,f_3_3.7,923.00,1453.00,530.00,26,113.00
1261,1,f_3_5.20,966.00,1454.00,488.00,23,130.00
1262,1,f_3_0.39,1113.00,1454.00,341.00,18,97.00
1263,1,f_2_3.76,877.00,1455.00,578.00,15,302.00
1264,1,f_3_2.7,939.00,1455.00,516.00,26,130.00
1265,1,f_3_0.22,1021.00,1455.00,434.00,21,156.00
1266,1,f_4_8.15,1322.00,1456.00,134.00,4,21.00
1267,1,f_2_3.77,880.00,1457.00,577.00,16,308.00
1268,1,f_3_2.8,944.00,1457.00,513.00,29,128.00
1269,1,f_4_10.21,1303.00,1458.00,155.00,5,53.00
1270,1,f_4_8.16,1330.00,1458.00,128.00,3,15.00
1271,1,f_3_2.9,950.00,1459.00,509.00,26,114.00
1272,1,f_3_3.55,1096.00,1459.00,363.00,14,68.00
1273,1,f_3_2.35,1092.00,1460.00,368.00,16,94.00
1274,1,f_4_10.22,1308.00,1460.00,152.00,6,47.00
1275,1,f_4_8.17,1338.00,1460.00,122.00,2,7.00
1276,1,f_3_0.40,1119.00,1461.00,342.00,17,101.00
1277,1,f_4_6.10,1282.00,1461.00,179.00,6,47.00
1278,1,f_4_11.26,1327.00,1461.00,134.00,6,34.00
1279,1,f_4_7.18,1346.00,1462.00,116.00,1,1.00
1280,1,f_4_8.18,1346.00,1462.00,116.00,3,18.00
1281,1,f_4_4.3,1225.00,1463.00,238.00,10,84.00
1282,1,f_4_6.11,1290.00,1463.00,173.00,5,39.00
1283,1,f_4_11.27,1332.00,1463.00,131.00,6,30.00
1284,1,f_3_0.41,1124.00,1464.00,340.00,16,98.00
1285,1,f_3_0.42,1130.00,1465.00,335.00,18,86.00
1286,1,f_4_11.28,1337.00,1465.00,128.00,6,29.00
1287,1,f_3_2.10,955.00,1466.00,511.00,30,111.00
1288,1,f_4_6.12,1298.00,1466.00,168.00,4,29.00
1289,1,f_3_3.58,1106.00,1467.00,361.00,14,58.00
1290,1,f_4_11.29,1342.00,1467.00,125.00,5,22.00
1291,1,f_3_5.21,969.00,1468.00,499.00,19,128.00
1292,1,f_4_6.13,1306.00,1468.00,162.00,5,33.00
1293,1,f_4_11.30,1346.00,1468.00,122.00,5,28.00
1294,1,f_4_8.19,1355.00,1470.00,115.00,4,10.00
1295,1,f_3_1.50,1177.00,1471.00,294.00,15,106.00
1296,1,f_4_9.6,1237.00,1471.00,234.00,11,106.00
1297,1,f_3_4.49,1081.00,1473.00,392.00,12,54.00
1298,1,f_3_1.51,1187.00,1473.00,286.00,14,97.00
1299,1,f_4_10.23,1312.00,1473.00,161.00,8,58.00
1300,1,f_3_4.48,1080.00,1474.00,394.00,12,43.00
1301,1,f_3_2.33,1081.00,1475.00,394.00,23,123.00
1302,1,f_4_10.24,1317.00,1475.00,158.00,8,52.00
1303,1,f_4_4.4,1231.00,1479.00,248.00,10,75.00
1304,1,f_4_6.14,1314.00,1482.00,168.00,7,30.00
1305,1,f_4_11.31,1351.00,1482.00,131.00,6,31.00
1306,1,f_3_5.22,973.00,1483.00,510.00,24,151.00
1307,1,f_3_4.47,1079.00,1483.00,404.00,13,55.00
1308,1,f_3_4.46,1078.00,1484.00,406.00,13,54.00
1309,1,f_3_1.52,1192.00,1484.00,292.00,14,84.00
1310,1,f_4_6.15,1322.00,1484.00,162.00,5,31.00
1311,1,f_4_11.32,1356.00,1484.00,128.00,6,31.00
1312,1,f_4_11.33,1361.00,1485.00,124.00,5,31.00
1313,1,f_4_6.16,1330.00,1486.00,156.00,5,26.00
1314,1,f_3_1.53,1201.00,1487.00,286.00,14,81.00
1315,1,f_3_3.6,920.00,1488.00,568.00,29,121.00
1316,1,f_4_9.7,1256.00,1488.00,232.00,14,99.00
1317,1,f_4_11.34,1366.00,1488.00,122.00,6,30.00
1318,1,f_3_1.54,1207.00,1489.00,282.00,13,71.00
1319,1,f_4_7.19,1355.00,1491.00,136.00,0,0.00
1320,1,f_3_2.11,961.00,1493.00,532.00,24,131.00
1321,1,f_4_7.20,1363.00,1493.00,130.00,0,0.00
1322,1,f_3_5.23,976.00,1495.00,519.00,26,147.00
1323,1,f_4_7.21,1371.00,1495.00,124.00,1,9.00
1324,1,f_3_2.34,1086.00,1497.00,411.00,24,126.00
1325,1,f_3_0.54,1196.00,1497.00,301.00,12,85.00
1326,1,f_4_10.25,1322.00,1497.00,175.00,9,58.00
1327,1,f_2_0.26,758.00,1499.00,741.00,8,566.00
1328,1,f_4_11.35,1371.00,1501.00,130.00,6,32.00
1329,1,f_3_4.53,1092.00,1502.00,410.00,14,66.00
1330,1,f_3_3.59,1110.00,1503.00,393.00,17,62.00
1331,1,f_4_9.8,1266.00,1503.00,237.00,14,108.00
1332,1,f_4_11.36,1376.00,1503.00,127.00,6,28.00
1333,1,f_3_4.45,1078.00,1504.00,426.00,15,55.00
1334,1,f_4_6.17,1338.00,1504.00,166.00,4,23.00
1335,1,f_2_5.20,673.00,1505.00,832.00,32,310.00
1336,1,f_3_2.36,1107.00,1505.00,398.00,23,100.00
1337,1,f_4_11.37,1381.00,1505.00,124.00,4,19.00
1338,1,f_4_6.18,1346.00,1506.00,160.00,5,26.00
1339,1,f_4_11.38,1385.00,1506.00,121.00,4,18.00
1340,1,f_3_3.57,1102.00,1507.00,405.00,17,76.00
1341,1,f_4_6.19,1355.00,1507.00,152.00,4,20.00
1342,1,f_4_7.22,1379.00,1507.00,128.00,3,17.00
1343,1,f_3_2.12,966.00,1509.00,543.00,25,125.00
1344,1,f_4_1.0,1222.00,1509.00,287.00,14,85.00
1345,1,f_4_7.23,1387.00,1509.00,122.00,2,13.00
1346,1,f_3_2.37,1117.00,1510.00,393.00,21,94.00
1347,1,f_4_1.1,1233.00,1511.00,278.00,15,93.00
1348,1,f_4_7.24,1395.00,1511.00,116.00,2,10.00
